"","MLS # Link","St","Area","Address","Subdivision/Complex","","List Price","Sale Price","#Beds","#FBaths","#HBaths","SqFt LA","Type of Property","Year Built","#Garage Spaces","Pool YN","Waterfront Property (Y/N)","Design","Lot SqFt"
"1","F10475993","CS","3280","2625 CASTILLA ISLE","LAUDERDALE SHORES REAMEN ","","$4,995,000","$4,400,000","5","6","0","4,685","Single","1956","2","Yes","Yes","","10,030"
"1","F10463611","CS","3280","116 Royal Palm Drive","LAS OLAS ISLES ","","$4,995,000","$4,700,000","4","4","1","4,420","Single","2001","3","Yes","Yes","","12,000"
"1","B26033334","CS","3470","1001 Coconut Drive Unit#1001","MOORES SUBE ","","$4,995,000","$4,500,000","5","5","1","3,251","Single","1984","2","Yes","Yes","","19,579"
"1","F10506156","CS","3160","2200 N Ocean Boulevard Unit#N505","AUBERGE BEACH RESIDENCES AUBERGE BEACH RESIDENCES","","$4,950,000","$4,950,000","3","3","1","2,434","Condo","2018","2","","Yes","",""
"1","F10485753","CS","3260","2871 NE 26th Place","CORAL RIDGE GALT ADD NO 1 ","","$4,950,000","$4,950,000","5","6","0","5,523","Single","2007","3","Yes","Yes","","12,004"
"1","F10431459","CS","3270","704 NE 20TH AVE","Victoria Highlands ","","$4,950,000","$4,750,000","3","3","0","2,214","Single","1968","1","Yes","Yes","",""
"1","A11934942","CS","3280","625 Coral Way","CORAL ISLES ","","$4,900,000","$4,150,000","4","4","1","¤3,784","Single","1980","2","Yes","Yes","Attached","¤10,500"
"1","F10507430","CS","3280","2632 Sea Island Dr","Seven Isles ","","$4,900,000","$4,370,000","4","4","1","3,766","Single","1955","2","Yes","Yes","","10,022"
"1","A11760246","CS","3280","337 Coconut Isle Dr","Las Olas Isles ","","$4,900,000","$4,800,000","6","6","1","4,511","Single","2025","2","Yes","Yes","Detached","¤6,250"
"1","F10487922","CS","3280","701 Royal Plaza Dr","Stilwell Isles 15-26 B ","","$4,900,000","$4,700,000","4","4","0","3,616","Single","1940","2","Yes","Yes","","12,000"
"1","F10544045","CS","3160","2160 N Ocean Boulevard Unit#Iii","The Palms The Palms","","$4,895,000","$4,000,000","4","5","1","4,845","Townhouse","1999","2","","Yes","",""
"1","F10447368","CS","3160","2200 N Ocean Blvd Unit#S506","Auberge Beach Residences Auberge Beach Residences","","$4,895,000","$4,250,000","3","3","1","2,661","Condo","2019","2","","Yes","",""
"1","F10535244","CS","3280","56 Fiesta Way","Nurmi Isles Island 3 ","","$4,895,000","$4,680,000","4","5","0","5,197","Single","1991","2","Yes","Yes","","10,200"
"1","B26032379","CS","3280","609 Coral Way","CORAL ISLES ","","$4,875,000","$4,465,000","6","4","1","5,004","Single","1978","2","Yes","Yes","","10,500"
"1","A11805926","CS","3160","2200 N Ocean Blvd Unit#N1102","2200 FORT LAUDERDALE BEAC AUBERGE BEACH RESIDENCES","","$4,800,000","$4,200,000","2","2","1","¤2,219","Condo","2018","2","","Yes","",""
"1","A11729812","CS","3160","2615 Center Ave","LAUDERDALE BEACH ","","$4,800,000","$4,753,000","5","6","","","Single","2024","2","Yes","No","Detached","¤7,747"
"1","F10411454","CS","3260","2801 NE 20th Ct","Coral Ridge North 28-37 B ","","$4,800,000","$4,900,000","5","6","1","5,252","Single","2024","3","Yes","No","","11,107"
"1","A11911538","CS","3280","500 Coconut Isle Dr","Venice 8-12 ","","$4,800,000","$3,900,000","4","4","1","¤4,665","Single","1997","2","Yes","Yes","Detached","¤9,375"
"1","F10539930","CS","3160","2200 N Ocean Boulevard Unit#S1801","Auberge Beach Residences Auberge Beach Residences","","$4,799,000","$4,250,000","4","5","0","3,500","Condo","2018","2","","Yes","",""
"1","F10519555","CS","3280","500 Flamingo Dr","LAS OLAS ","","$4,795,000","$4,400,000","5","5","1","5,000","Single","2008","2","Yes","Yes","","7,808"
"1","A11217096","CS","3160","3500 Vista Park","LAUDERDALE BEACH ","","$4,790,000","$2,750,000","5","6","1","¤7,384","Single","2006","3","Yes","No","Detached","¤17,472"
"1","F10497116","CS","3160","3320 NE 17th St","Las Olas By The Sea Ext 7 ","","$4,750,000","$4,150,000","6","6","0","4,000","Single","2024","2","Yes","No","","6,236"
"1","F10492133","CS","3280","9 Fiesta Way","NURMI ISLES ISLAND NO 3 ","","$4,750,000","$4,247,500","6","6","1","4,297","Single","1988","2","Yes","Yes","","10,800"
"1","F10539691","CS","3260","2816 NE 25th Court","Coral Ridge Galt Add 27-4 ","","$4,700,000","$4,700,000","5","6","0","5,761","Single","1959","2","Yes","Yes","","10,000"
"1","A11924931","CS","3260","2700 NE 18th St","CORAL RIDGE ","","$4,700,000","$4,400,000","5","5","1","¤4,380","Single","2020","2","Yes","Yes","Attached","¤10,454"
"1","F10464706","CS","3600","1515 SE 9th St","RIO VISTA ISLES ","","$4,650,000","$4,000,000","4","4","0","3,786","Single","2004","2","Yes","Yes","","6,250"
"1","A11795132","CS","3170","1925 Harbourview Dr","HARBOUR HEIGHTS ADD ","","$4,600,000","$4,300,000","4","4","1","¤4,306","Single","1998","2","Yes","Yes","Detached","¤11,690"
"1","F10535049","CS","3170","701 E Fort Lauderdale Beach Boulevard Unit#1202","PARAMOUNT PARAMOUNT","","$4,559,000","$4,559,000","4","4","1","3,474","Condo","2017","2","","Yes","",""
"1","A11797404","CS","3170","2120 N Ocean Blvd Unit#VII","PALMS-TOWNHOUSES CONDO The Palms","","$4,500,000","$3,775,000","5","6","1","¤5,265","Townhouse","1999","2","","No","",""
"1","F10540468","CS","3260","2890 NE 27th Street","Coral Ridge Galt Add 1 ","","$4,500,000","$4,000,000","5","3","2","5,046","Single","2000","2","Yes","Yes","","11,505"
"1","B26007888","CS","3280","10 Nurmi Drive","NURMI ISLES ISLAND NO 2 ","","$4,500,000","$4,500,000","5","4","1","4,966","Single","1953","3","Yes","Yes","","13,200"
"1","A11755498","CS","3280","515 Lido Dr","Coral Isles 15-68 B ","","$4,500,000","$4,400,000","3","3","","¤3,193","Single","1969","2","Yes","Yes","Detached","¤11,550"
"1","A11527656","CS","3280","601 Riviera Isle Dr","RIVIERA ","","$4,500,000","$4,250,000","4","3","1","","Single","2023","2","Yes","Yes","Detached","¤6,250"
"1","A11994901","CS","3600","1524 SE 13th St","LAUDERDALE HARBORS SECTIO ","","$4,500,000","$3,650,000","6","7","","","Single","2025","2","Yes","Yes","Detached","¤7,700"
"1","F10454202","CS","3280","700 Royal Plaza Dr","Stilwell Isles 15-26 B ","","$4,499,000","$4,000,000","3","2","1","4,282","Single","1938","2","Yes","Yes","","12,000"
"1","F10553970","CS","3260","2732 NE 29th Court","Coral Ridge ","","$4,475,000","$4,300,000","4","4","0","4,070","Single","2025","3","Yes","No","",""
"1","F10525716","CS","3160","2200 N Ocean Boulevard Unit#S1804","Auberge Residences Auberge Residences","","$4,460,000","$4,460,000","3","3","1","3,500","Condo","2018","2","","Yes","",""
"1","F10533622","CS","3600","1544 Ponce De Leon Dr","Rio Vista ","","$4,450,000","$4,200,000","5","5","1","3,710","Single","2025","3","Yes","No","","7,125"
"1","F10540171","CS","3160","2150 N Ocean Blvd Unit#IV","The Palms Townhouse Condo The Palms Townhouse Condo","","$4,375,000","$4,200,000","4","4","1","3,817","Townhouse","1999","2","","Yes","",""
"1","F10519763","CS","3160","3322 NE 16th Pl","Las Olas By The Sea Ext 7 ","","$4,300,000","$4,000,000","4","4","0","4,245","Single","2009","2","Yes","No","","6,236"
"1","F10415112","CS","3160","2200 N Ocean Boulevard Unit#S903","AUBERGE BEACH RESIDENCES AUBERGE BEACH RESIDENCES","","$4,299,000","$3,800,000","3","3","1","2,787","Condo","2019","2","","Yes","",""
"1","F10544544","CS","3270","609 First Key Drive","Sunrise Key 45-6 B ","","$4,295,000","$4,100,000","5","4","1","4,016","Single","1974","2","Yes","Yes","","12,152"
"1","F10493683","CS","3280","2525 Sea Island Drive","LAS OLAS ISLES ","","$4,295,000","$4,295,000","4","3","1","3,773","Single","1991","2","Yes","Yes","",""
"1","A11710253","CS","3130","3306 NE 16th St","LAS OLAS BY THE SEA EXT ","","$4,290,000","$3,800,000","5","5","1","4,285","Single","2024","2","Yes","No","Detached","¤6,212"
"1","F10421518","CS","3160","2110 N Ocean Blvd Unit#25A","The Palms The Palms","","$4,250,000","$4,000,000","4","5","1","4,112","Condo","2001","2","","Yes","",""
"1","R10928992","CS","3260","2615 NE 14th Street","CORAL RIDGE ","","$4,250,000","$4,200,000","5","5","1","4,344","Single","2024","3","Yes","No","","15,048"
"1","A11962973","CS","3280","2309 Desota Dr","LAUDERDALE ISLES REAMEN P ","","$4,250,000","$3,825,000","3","2","0","¤2,485","Single","1986","2","Yes","Yes","Detached","¤10,731"
"1","F10546688","CS","3280","2615 E Las Olas Boulevard","Lauderdale Shores Corr ","","$4,250,000","$4,160,000","5","5","0","3,773","Single","1989","2","Yes","Yes","","7,800"
"1","F10450114","CS","3280","141 W Isle Of Venice Dr Unit#PH-S","CASA MURANO CASA MURANO","","$4,250,000","$3,775,000","3","4","1","3,131","Condo","2024","2","","Yes","",""
"1","F10410263","CS","3260","2708 NE 25th Ct","Coral Ridge ","","$4,200,000","$4,200,000","5","5","1","4,046","Single","2025","3","Yes","No","","10,000"
"1","F10502381","CS","3280","2411 Desota Dr","Seven Isles ","","$4,200,000","$3,515,000","4","3","0","3,507","Single","1982","2","Yes","Yes","","10,663"
"1","F10419239","CS","3160","525 N Ft Lauderdale Bch Blvd Unit#1604","Four Seasons Four Seasons","","$4,199,000","$3,650,000","2","3","0","2,069","Condo","2022","1","","No","",""
"1","A11568007","CS","3600","1748 SE 13th St","LAUDERDALE HARBORS SECTIO ","","$4,199,000","$3,575,000","5","3","1","¤3,599","Single","2010","2","Yes","Yes","Attached","¤8,041"
"1","A11744571","CS","3160","2200 N Ocean Blvd Unit#N302","2200 FORT LAUDERDALE BEAC Auberge Beach","","$4,175,000","$3,862,500","3","3","1","¤2,666","Condo","2018","1","","Yes","",""
"1","F10453394","CS","3280","313 N Gordon Rd","Victoria Isles 15-67 B ","","$4,150,000","$4,000,000","5","3","1","3,731","Single","1946","2","Yes","Yes","","15,320"
"1","F10478475","CS","3280","310 San Marco Dr","Coral Isles 15-60 B ","","$4,149,000","$3,950,000","4","3","1","3,637","Single","1996","3","Yes","Yes","","11,000"
"1","A11715028","CS","3600","915 SE 10th St","RIO VISTA ISLES ","","$4,050,000","$4,050,000","4","4","1","¤4,453","Single","2009","2","Yes","No","Detached","¤10,625"
"1","F10541822","CS","3160","435 Bayshore Drive Unit#PH4","Adagio Ft Laud Beach Adagio Ft Laud Beach","","$4,000,000","$4,000,000","3","3","1","3,210","Condo","2019","2","","Yes","",""
"1","F10486037","CS","3160","2200 N Ocean Blvd Unit#N903","Auberge Auberge","","$4,000,000","$3,500,000","2","2","1","2,119","Condo","2018","2","","Yes","",""
"1","F10542886","CS","3170","525 N Fort Lauderdale Beach Boulevard Unit#1904","Four Seasons Four Seasons","","$4,000,000","$4,000,000","2","2","1","2,242","Condo","2022","2","","No","",""
"1","F10497027","CS","3170","525 N Fort Lauderdale Beach Blvd Unit#1904","Four Seasons Four Seasons","","$4,000,000","$3,850,000","2","2","1","2,242","Condo","2022","2","","No","",""
"1","F10477596","CS","3260","1420 Middle River Dr","Coral Ridge ","","$4,000,000","$3,900,000","4","4","1","3,142","Single","2025","3","Yes","No","","11,821"
"1","A12020281","CS","3470","1500 SW 4th St","VALENTINES SUB B-29 ","","$4,000,000","$3,000,000","2","3","","¤3,003","Single","1952","2","Yes","Yes","Detached","¤105,985"
"1","A11699084","CS","3170","1519 S Ocean Dr","HARBOR BEACH ","","$3,999,999","$3,200,000","4","4","1","¤3,666","Single","2015","5","Yes","No","Attached","¤14,876"
"1","F10421965","CS","3260","1239 Seminole Dr","CORAL RIDGE ","","$3,999,995","$3,500,000","4","4","0","3,479","Single","1951","4","Yes","Yes","","10,139"
"1","F10438482","CS","3280","2617 Alamanda Ct","IDLEWYLD ","","$3,999,900","$3,800,000","6","3","1","4,588","Single","1988","2","Yes","No","","11,250"
"1","F10492770","CS","3600","1115 SE 7th St","Rio Vista ","","$3,999,500","$3,900,000","5","5","0","4,500","Single","2020","2","Yes","No","","7,500"
"1","F10415111","CS","3160","2200 N Ocean Blvd Unit#S303","AUBERGE BEACH RESIDENCES AUBERGE BEACH RESIDENCES","","$3,999,000","$3,500,000","3","3","1","2,787","Condo","2019","2","","Yes","",""
"1","F10455800","CS","3280","2613 Clematis Place","Idlewyld ","","$3,999,000","$3,999,000","4","5","1","3,550","Single","2025","2","Yes","No","","7,500"
"1","A11918455","CS","3660","1200 Cordova Rd","RIO VISTA ","","$3,999,000","$3,600,000","4","4","1","¤4,274","Single","2016","2","Yes","Yes","Attached","¤6,231"
"1","F10533521","CS","3160","1617 N Fort Laud Bch Blvd","LAS OLAS BY THE SEA ","","$3,995,000","$3,700,000","3","4","0","4,060","Single","2000","1","Yes","Yes","","6,651"
"1","A11734889","CS","3260","2620 NE 30th Ave","CORAL RIDGE GALT ADD NO 1 ","","$3,995,000","$3,650,000","3","2","0","¤2,458","Single","1965","2","Yes","Yes","Attached","¤11,155"
"1","R10998158","CS","3260","2738 NE 16th Street","CORAL RIDGE ","","$3,995,000","$3,350,000","3","3","0","2,888","Single","1951","2","Yes","Yes","Garden Apartment","12,500"
"1","A11742926","CS","3280","1408 SE 2nd Ct","COLEE HAMMOCK ","","$3,995,000","$3,700,000","4","5","1","¤3,951","Single","2022","2","Yes","No","Attached","¤5,500"
"1","F10484254","CS","3280","141 Isle Of Venice Dr Unit#PH-N","Casa Murano Casa Murano","","$3,995,000","$3,850,000","4","4","1","3,131","Condo","2024","2","","Yes","",""
"1","F10462371","CS","3280","2620 AURELIA PL","IDLEWYLD ","","$3,995,000","$3,600,000","5","5","0","4,798","Single","2024","2","Yes","No","","8,243"
"1","F10461805","CS","3270","431 N Victoria Park Rd","Victoria Park Corr Amd ","","$3,985,000","$3,800,000","5","4","0","2,926","Single","1924","2","Yes","No","","16,961"
"1","A11835075","CS","3260","1110 Seminole Dr Unit#502","ADAGIO ON THE BAY CONDO Adagio on the Bay","","$3,975,000","$1,660,000","5","5","2","¤5,890","Condo","2015","4","","Yes","",""
"1","F10436425","CS","3260","2017 BAYVIEW DR","CORAL RIDGE ","","$3,975,000","$3,800,000","5","5","1","4,790","Single","2012","2","Yes","No","","11,878"
"1","F10468935","CS","3260","2831 NE 26th Pl","Coral Ridge Galt Add 1 ","","$3,950,000","$3,550,000","3","3","1","2,455","Single","2019","2","Yes","Yes","","12,004"
"1","F10511482","CS","3280","316 Bontona Avenue","Venice resub of blks 5&6 ","","$3,950,000","$3,500,000","3","3","1","4,101","Single","1999","2","Yes","Yes","","6,325"
"1","F10459222","CS","3470","716 Bryan Pl","Sailboat Bend ","","$3,950,000","$3,400,000","5","3","1","3,634","Single","2014","3","No","Yes","","14,128"
"1","F10503202","CS","3260","2108 NE 22nd Ter","BAL HARBOUR ","","$3,900,000","$3,900,000","4","5","0","3,100","Single","2024","2","Yes","Yes","","8,800"
"1","F10441760","CS","3280","141 Isle of Venice Dr Unit#3-S","CASA MURANO CASA MURANO","","$3,900,000","$3,450,000","3","4","1","3,108","Condo","2024","2","","Yes","",""
"1","F10444642","CS","3600","205 Hendricks Isle","Acqua Marina Acqua Marina","","$3,900,000","$3,600,000","6","5","1","7,922","Townhouse","2020","4","","Yes","",""
"1","F10460614","CS","3470","1700 and 1701 W Las Olas Blvd","River Vista 22-38 B ","","$3,899,000","$3,000,000","7","7","0","2,933","Single","1959","0","Yes","Yes","","11,618"
"1","B26043288","CS","3600","823 Ponce De Leon Drive","RIO VISTA ISLES ","","$3,899,000","$3,550,000","4","5","0","3,819","Single","2024","2","Yes","Yes","","9,679"
"1","A11735036","CS","3280","2307 Castilla Isle","LAUDERDALE SHORES REAMEN ","","$3,895,000","$3,500,000","3","3","1","¤2,816","Single","1991","2","Yes","Yes","Detached","¤8,850"
"1","B26015070","CS","3600","1401 SE 9th Street","RIO VISTA ISLES ","","$3,890,000","$3,795,000","4","4","0","2,930","Single","1949","4","No","Yes","","21,780"
"1","A11856632","CS","3160","2200 N Ocean Blvd Unit#S303","2200 FORT LAUDERDALE BEAC AUBERGE","","$3,875,000","$3,700,000","3","3","1","¤2,623","Condo","2018","2","","Yes","",""
"1","F10450494","CS","3600","1218 Ponce De Leon Dr","Rio Vista ","","$3,875,000","$3,600,000","4","4","0","3,857","Single","2003","2","Yes","No","","9,387"
"1","F10539332","CS","3280","26 Pelican Dr","Pelican Isle ","","$3,850,000","$3,950,000","4","2","1","2,187","Single","1963","2","No","Yes","","13,012"
"1","F10533611","CS","3600","1020 Ponce De Leon Dr","RIO VISTA ISLES ","","$3,850,000","$3,850,000","5","4","1","5,211","Single","2011","2","Yes","No","","9,093"
"1","F10433481","CS","3160","2150 N Ocean Blvd Unit#IV","The Palms Townhouse Condo The Palms Townhouse Condo","","$3,800,000","$2,975,383","4","4","1","3,817","Townhouse","1999","2","","Yes","",""
"1","F10536650","CS","3160","435 Bayshore Unit#503","Adagio Ft Lauderdale Adagio Ft Lauderdale","","$3,775,000","$3,400,000","3","3","1","2,868","Condo","2019","2","","Yes","",""
"1","F10456322","CS","3170","1817 SE 21st Ave","HARBOUR HEIGHTS ADD ","","$3,750,000","$3,665,250","4","3","1","3,050","Single","1963","2","Yes","Yes","","9,375"
"1","A11577751","CS","3280","516 Royal Plaza Dr","STILWELL ISLES ","","$3,750,000","$3,450,000","4","4","1","¤3,084","Single","1986","2","Yes","Yes","Detached","¤12,000"
"1","F10435060","CS","3280","500 Bontona Ave","VENICE RESUB OF BLKS 5 & ","","$3,750,000","$3,500,000","5","3","1","4,056","Single","1989","2","Yes","Yes","","8,855"
"1","F10413601","CS","3280","708 Solar Isle Dr","Riviera 6-17 B ","","$3,750,000","$3,625,000","3","3","0","2,181","Single","1971","2","Yes","Yes","","12,500"
"1","F10485120","CS","3600","1010 SE 11th Court","Rio Vista ","","$3,750,000","$3,650,000","5","5","0","4,700","Single","2025","2","Yes","No","","7,001"
"1","F10457840","CS","3600","705 Ponce De Leon Dr","RIO VISTA ISLES ","","$3,749,000","$3,600,000","4","4","0","4,417","Single","2013","1","Yes","Yes","","8,413"
"1","A11922764","CS","3170","2321 SE 17th St Unit#202","Harbor Villa 1 Pier Sixty-Six","","$3,700,000","$3,700,000","3","3","0","","Condo","2024","2","","Yes","",""
"1","F10443530","CS","3600","1519 SE 13th St","Lauderdale Harbors Sec A ","","$3,699,900","$2,953,172","5","3","1","3,500","Single","2002","2","Yes","Yes","","7,700"
"1","R11092109","CS","3170","2606 Grace Drive","HARBOR BEACH EXTENSION ","","$3,695,000","$3,550,000","7","6","0","6,814","Single","2008","4","Yes","Yes","Garden Apartment","9,600"
"1","F10478865","CS","3260","1621 NE 26th Ave","Coral Ridge 21-50 B ","","$3,695,000","$3,525,000","5","5","1","3,940","Single","2025","3","Yes","No","","11,949"
"1","F10441856","CS","3600","915 Ponce De Leon Dr","RIO VISTA ISLES ","","$3,695,000","$3,000,000","4","4","1","2,972","Single","1978","1","Yes","Yes","","9,838"
"1","A11791021","CS","3160","2019 NE 31st Ave","LAUDERDALE BEACH EXT ","","$3,650,000","$3,200,000","3","2","0","","Single","1956","2","No","Yes","Attached","¤9,279"
"1","R11130574","CS","3260","2832 NE 21st Court","CORAL RIDGE NORTH ","","$3,650,000","$3,180,000","6","7","1","5,810","Single","2014","2","Yes","No","Garden Apartment","10,019"
"1","F10456120","CS","3280","505 Isle Of Capri Dr","VENICE RESUB IN BLKS 3 & ","","$3,650,000","$3,180,000","3","2","1","2,474","Single","1970","2","Yes","Yes","","8,250"
"1","F10450781","CS","3170","1206 E Lake Dr","Harbor Beach ","","$3,625,000","$3,437,500","4","4","0","3,483","Single","2015","2","Yes","No","","13,400"
"1","F10552136","CS","3600","1111 SE 9th Avenue","RIO VISTA ISLES ","","$3,625,000","$3,325,000","4","5","1","3,600","Single","2021","2","Yes","No","",""
"1","F10482386","CS","3170","2200 S Ocean Ln Unit#209/210","Point of Americas Point of Americas","","$3,600,000","$2,700,000","4","4","0","3,634","Condo","1971","2","","Yes","",""
"1","B26044900","CS","3260","1312 Seminole Drive","BEACH WAY HEIGHTS UNIT ","","$3,600,000","$3,600,000","4","3","0","2,165","Single","1951","2","Yes","Yes","","11,125"
"1","F10516573","CS","3260","2306 NE 12th Court","BEACHWAY HEIGHTS ","","$3,600,000","$3,300,000","5","5","1","4,513","Single","2017","3","Yes","No","","13,003"
