"","MLS # Link","St","Area","Address","Subdivision/Complex","","List Price","Sale Price","#Beds","#FBaths","#HBaths","SqFt LA","Type of Property","Year Built","#Garage Spaces","Pool YN","Waterfront Property (Y/N)","Design","Lot SqFt"
"2001","A11531680","C","3460","524 NW 21st Ave","RIVER BEND ","","$360,000","","3","1","0","¤870","Single","1954","0","No","No","Detached","¤7,487"
"2001","A11288247","C","3460","700 NW 19th Ter","LIBERTY PARK ","","$360,000","","3","2","","¤1,025","Single","2002","0","No","No","Detached","¤4,500"
"2001","F10501999","C","3600","2107 SE 10th Ave Unit#815","VILLAGE EAST VILLAGE EAST","","$360,000","","1","1","0","878","Townhouse","2001","1","","No","",""
"2001","A11783085","C","3700","533 NE 3rd ave Unit#229","SOLE AT FORT LAUDERDALE C SOLE AT FORT LAUDERDALE","","$360,000","","1","1","0","¤780","Condo","2005","1","","No","",""
"2001","F10491391","C","3700","533 NE 3rd Ave Unit#229","SOLE AT FORT LAUDERDALE SOLE AT FORT LAUDERDALE","","$360,000","","1","1","0","780","Condo","2005","1","","No","",""
"2001","F10482265","C","3260","1160 N Federal Hwy Unit#623","East Point Towers East Point Towers","","$359,900","","2","2","1","1,491","Condo","1978","1","","Yes","",""
"2001","F10492251","C","3370","119 NE 19th Ct Unit#118G","MANOR GROVE VILLAGE TWO C MANOR GROVE VILLAGE TWO C","","$359,900","","2","2","0","1,180","Condo","1971","0","","No","",""
"2001","A11745215","C","3460","800 NW 15th Ave","LINCOLN PARK THIRD ADD ","","$359,900","","3","1","","¤906","Single","1997","0","No","No","Detached","¤5,000"
"2001","A11551004","C","3560","1220 NW 3rd Ct","SEMINOLE FOREST ","","$359,600","","2","1","0","¤840","Single","1962","0","No","No","Detached","¤6,000"
"2001","A11708582","C","3280","924 SE 2nd St Unit#27","GULFSTREAM CONDO OF LAS O GULFSTREAM CONDO OF LAS O","","$355,000","","2","2","0","¤895","Condo","1969","1","","No","",""
"2001","A11708537","C","3280","924 SE 2nd St Unit#17","GULFSTREAM CONDO OF LAS O GULFSTREAM CONDO OF LAS O","","$355,000","","2","2","0","¤895","Condo","1969","1","","No","",""
"2001","A11459036","C","3390","1408 NW 9th Ave","PROGRESSO ","","$355,000","","3","2","","¤1,331","Single","1954","0","No","No","Detached","¤6,748"
"2001","A11478600","C","3500","610 W Las Olas Blvd Unit#312N","SYMPHONY NORTH CONDO SYMPHONY NORTH CONDO","","$354,500","","1","1","0","¤776","Condo","2005","1","","Yes","",""
"2001","F10498314","C","3160","2200 NE 33rd Ave Unit#5E","WHITE EGRET WHITE EGRET","","$350,000","","1","1","1","1,103","Condo","1971","0","","No","",""
"2001","A11700551","C","3160","3000 Riomar St Unit#503","LEISURE HOUSE CONDO LEISURE HOUSE","","$350,000","","1","1","0","¤640","Condo","1969","1","","No","",""
"2001","F10443382","C","3270","1515 E Broward Blvd Unit#228","Pine Crest Village Pine Crest Village","","$350,000","","2","2","0","960","Condo","1966","0","","No","",""
"2001","F10464591","C","3400","1632 Lauderdale Manor Dr","Lauderdale Manors Rev ","","$350,000","","3","2","0","1,064","Single","1953","0","No","No","","3,969"
"2001","F10467635","C","3460","518 NW 17th Ave","Dorsey Park Second Add 23 ","","$350,000","","3","2","0","1,584","Single","1959","0","No","No","","5,400"
"2001","A11986192","C","3600","2107 SE 10th Ave Unit#817","VILLAGE EAST CONDO VILLAGE EAST","","$350,000","","1","1","0","¤878","Condo","2001","1","","No","",""
"2001","F10502613","C","3700","533 NE 3rd ave Unit#229","SOLE AT FORT LAUDERDALE SOLE AT FORT LAUDERDALE","","$350,000","","1","1","0","780","Condo","2005","1","","No","",""
"2001","F10491130","C","3170","3000 Holiday Dr Unit#904","Maya Marca Condominium Ap Maya Marca Condominium Ap","","$349,999","","1","1","1","1,060","Condo","1966","1","","Yes","",""
"2001","F10502596","C","3700","533 NE 3rd ave Unit#229","SOLE AT FORT LAUDERDALE SOLE AT FORT LAUDERDALE","","$349,999","","1","1","0","780","Condo","2005","1","","No","",""
"2001","F10460481","C","3270","1515 E Broward Blvd Unit#406","Pine Crest Village Pine Crest Village","","$349,900","","2","2","0","960","Condo","1966","0","","No","",""
"2001","F10451566","C","3270","1515 E Broward Blvd Unit#308","PINE CREST VILLAGE PINE CREST VILLAGE","","$349,900","","2","2","0","960","Condo","1966","0","","No","",""
"2001","F10507555","C","3700","533 NE 3rd Ave Unit#243","Sole Sole","","$349,900","","2","2","0","1,129","Condo","2005","1","","No","",""
"2001","A11889592","C","3160","3020 NE 32ND AVE Unit#510","TIDES AT BRIDGESIDE SQUAR TIDES AT BRIDGESIDE","","$349,888","","1","1","0","¤815","Condo","2004","1","","Yes","",""
"2001","F10500423","C","3170","1920 S Ocean Dr Unit#1504","Atlantic Towers Atlantic Towers","","$349,500","","1","1","0","900","Co-Op","1961","0","","No","",""
"2001","F10538348","C","3260","1839 Middle River Drive Unit#105","Rivers Bend Rivers Bend","","$349,500","","2","2","0","1,196","Condo","1972","1","","Yes","",""
"2001","F10502957","C","3160","3020 NE 32nd Ave Unit#510","THE TIDES THE TIDES","","$349,000","","1","1","0","815","Condo","2005","1","","Yes","",""
"2001","F10454671","C","3160","3000 Riomar St Unit#105","LEISURE HOUSE LEISURE HOUSE","","$349,000","","1","1","0","640","Condo","1969","0","","No","",""
"2001","R11130166","C","3440","1304 NW 3rd Street","SEMINOLE FOREST ","","$349,000","","2","2","1","1,250","Townhouse","2008","1","No","No","","2,132"
"2001","B26020696","C","3480","900 SW 12th Street Unit#105","RIO NUEVO A CONDO ","","$349,000","","2","2","0","1,000","Condo","1966","","No","Yes","","0"
"2001","F10448626","C","3480","1200 SW 12th St Unit#200","Rio Nuevo Rio Nuevo","","$349,000","","2","2","0","1,020","Condo","1968","0","","Yes","",""
"2001","A11658028","C","3550","610 W Las Olas Blvd Unit#312N","SYMPHONY NORTH CONDO The Symphony","","$349,000","","1","1","0","¤776","Condo","2005","1","","No","",""
"2001","F10473371","C","3600","1625 SE 10th Avenue Unit#503","Runaway Bay Condominium Runaway Bay Condominium","","$349,000","","2","2","0","1,042","Condo","1975","1","","No","",""
"2001","A11490892","C","3160","3020 NE 32nd Ave Unit#1407","TIDES AT BRIDGESIDE SQUAR TIDES AT BRIDGESIDE SQUAR","","$348,000","","1","1","0","¤640","Condo","2002","1","","No","",""
"2001","A11762464","C","3260","1881 Middle River Dr Unit#207","MIDDLE RIVER TOWER CONDO Middle River Tower","","$345,000","","1","1","1","¤1,030","Condo","1970","1","","Yes","",""
"2001","F10508731","C","3470","900 River Reach Dr Unit#518","River Reach Condominiums River Reach Condominiums","","$345,000","","2","1","1","1,110","Condo","1971","0","","Yes","",""
"2001","F10458107","C","3470","1000 River Reach Dr Unit#120","River Reach Condominiums River Reach Condominiums","","$345,000","","2","2","0","1,025","Condo","1971","0","","Yes","",""
"2001","F10497527","C","3600","1600 SE 15th St Unit#305","PLAZA 15 PLAZA 15","","$345,000","","2","2","0","1,020","Condo","1973","0","","Yes","",""
"2001","F10499078","C","3700","533 NE 3rd ave Unit#229","SOLE AT FORT LAUDERDALE SOLE AT FORT LAUDERDALE","","$345,000","","1","1","0","780","Condo","2005","1","","No","",""
"2001","R11060243","C","3370","1951 NE 2nd Avenue Unit#216","MANOR GROVE VILLAGE ","","$344,900","","2","2","0","1,200","Condo","1973","0","No","No","",""
"2001","A11686543","C","3370","59 NE 20th Ct","MANOR GROVE VILLAGE THREE ","","$344,900","","2","1","1","¤960","Single","1972","0","No","No","Attached",""
"2001","F10446901","C","3370","1940 NE 2nd Ave Unit#J218","Manor Grove Village 4 Con Manor Grove Village 4 Con","","$344,900","","2","2","0","1,180","Condo","1973","0","","No","",""
"2001","F10471130","C","3370","100 NE 20th Ct Unit#10D","Manor Grove Village Three Manor Grove Village Three","","$344,777","","2","1","1","960","Condo","1972","0","","No","",""
"2001","F10494042","C","3070","3050 NE 16th Ave Unit#406","River Terrace Condo River Terrace Condo","","$344,000","","2","2","0","912","Condo","1972","0","","No","",""
"2001","F10470560","C","3600","2027 SE 10th Unit#719","Village East Condo Village East Condo","","$344,000","","1","1","0","878","Townhouse","2001","1","","No","",""
"2001","A11593452","C","3170","1920 S Ocean Dr Unit#1009","ATLANTIC TOWERS CO-OP Atlantic Towers","","$342,999","","1","1","0","¤805","Co-Op","1961","0","","Yes","",""
"2001","A11849676","C","3010","518 NW 13th Ave","FIRST ADD TO TUSKEGEE PAR ","","$340,000","","3","2","1","","Single","2026","0","No","No","Detached","¤3,955"
"2001","A11564752","C","3260","1160 N Federal Hwy Unit#1222","EAST POINT TOWERS CONDO EAST POINT TOWERS","","$340,000","","2","2","0","¤1,344","Condo","1978","1","","Yes","",""
"2001","A11881381","C","3600","1600 SE 15th St Unit#305","PLAZA 15 CONDO PLAZA 15","","$340,000","","2","2","0","¤1,020","Condo","1973","0","","Yes","",""
"2001","F10466803","C","3280","333 Sunset Dr Unit#B","THE FOUR SEASONS THE FOUR SEASONS","","$339,999","","1","1","0","870","Condo","1959","1","","Yes","",""
"2001","A11555726","C","3260","1170 N Federal Hwy Unit#1011","EAST POINT TOWERS CONDO East Point Towers","","$339,995","","2","2","0","¤1,491","Condo","1973","1","","Yes","",""
"2001","F10418407","C","3160","2200 NE 33rd Ave Unit#6E","WHITE EGRET WHITE EGRET","","$339,900","","1","1","1","1,103","Condo","1971","0","","No","",""
"2001","A11728764","C","3400","1318 NW 11th St","LAUDERDALE MANORS ADD ","","$339,900","","3","1","0","¤720","Single","1955","0","No","No","Attached","¤8,266"
"2001","F10466420","C","3270","1515 E Broward Blvd Unit#228","Pine Crest Village Pine Crest Village","","$339,500","","2","2","0","960","Condo","1966","0","","No","",""
"2001","F10543157","C","3270","150 NE 15th Avenue Unit#140","Pine Crest Village Pine Crest Village","","$339,000","","2","2","0","1,280","Condo","1970","","","No","","0"
"2001","A11731869","C","3270","1515 E Broward Blvd Unit#404","PINE CREST VILLAGE I AT Pine crest Village","","$339,000","","2","2","0","¤960","Condo","1966","0","","No","",""
"2001","F10545632","C","3370","1920 NE 1st Terrace Unit#212h","Manor Grove II Manor Grove II","","$339,000","","2","2","0","1,180","Condo","1971","","No","No","","0"
"2001","F10427810","C","3370","3004 NE 5th Ter Unit#208-C","RIVER MANOR RIVER MANOR","","$339,000","","2","2","0","1,000","Condo","1973","0","","Yes","",""
"2001","A11929048","C","3415","1809 NW 8th Pl","LAUDERDALE HOMESITES FIRS ","","$339,000","","2","1","0","¤850","Single","2023","2","No","No","Detached","¤2,475"
"2001","F10515313","C","3370","1336 NE 2nd Ave","Progresso 2-18 D ","","$338,990","","2","1","0","1,020","Single","1948","0","No","No","","6,755"
"2001","F10457888","C","3370","200 NE 19th Ct Unit#206-M","MANOR GROVE VILLAGE FOUR MANOR GROVE VILLAGE FOUR","","$338,000","","2","2","0","1,180","Condo","1973","0","","No","",""
"2001","A11677744","C","3090","437 NW 14th Way","FIRST ADD TO TUSKEGEE PAR ","","$335,000","","2","1","0","¤672","Single","1954","4","No","No","Attached","¤5,650"
"2001","A11957097","C","3280","1280 SE 2nd Ct Unit#1","LAS OLAS MANOR 1 CONDO Las Olas Manor","","$335,000","","2","2","0","¤1,000","Condo","1974","1","","No","",""
"2001","A11665993","C","3342","437 NW 14th Way","FIRST ADD TO TUSKEGEE PAR ","","$335,000","","2","1","0","¤672","Single","1954","3","No","No","Attached","¤5,650"
"2001","F10533330","C","3370","3010 NE 16th Avenue Unit#405","River Bend River Bend","","$335,000","","2","2","0","1,100","Condo","1972","0","","Yes","",""
"2001","A11785147","C","3400","1201 NW 10th Pl","LAUDERDALE MANORS ADD ","","$335,000","","2","1","","¤810","Single","1953","0","No","No","Detached","¤6,850"
"2001","A11504728","C","3400","931 Chateau Park Dr","LAUDERDALE MANORS ADD ","","$335,000","","3","1","","¤911","Single","1954","0","No","No","Detached","¤6,600"
"2001","R11004291","C","3600","1625 SE 10th Avenue Unit#608","RUNAWAY BAY CONDO ","","$335,000","","2","2","0","1,020","Condo","1975","2","No","No","",""
"2001","F10527696","C","3700","315 NE 3rd Ave Unit#1802","STRADA 315 STRADA 315","","$335,000","","1","1","0","607","Condo","2007","1","","No","",""
"2001","A11728756","C","3600","2009 SE 10th Ave Unit#302","VILLAGE EAST CONDO VILLAGE EAST CONDO","","$334,000","","2","2","0","¤1,054","Condo","2007","0","","No","",""
"2001","F10486906","C","3150","3100 NE 28th St Unit#505","alagon alagon","","$330,000","","1","1","0","1,030","Co-Op","1961","0","","Yes","",""
"2001","A11720692","C","3170","2420 SE 17th Street Cswy Unit#401C","VILLAGE AT HARBOR BEACH C The Village at Harbour Be","","$330,000","","2","2","0","¤932","Condo","1967","0","","No","",""
"2001","A11678161","C","3170","2420 SE 17th Cswy Unit#407C","VILLAGE AT HARBOR BEACH C VILLAGE AT HARBOR BEACH","","$330,000","","2","2","0","¤900","Condo","1967","1","","No","",""
"2001","F10508228","C","3280","924 SE 2nd St Unit#17","Gulfsteam of Las Olas Gulfsteam of Las Olas","","$330,000","","2","2","0","895","Condo","1969","1","","Yes","",""
"2001","F10508208","C","3280","924 SE 2nd St Unit#27","Gulfstream of Las Olas Gulfstream of Las Olas","","$330,000","","2","2","0","895","Condo","1969","1","","Yes","",""
"2001","A11903259","C","3460","844 NW 15th Ave","LINCOLN PARK THIRD ADD ","","$329,999","","2","1","0","¤625","Single","1953","0","No","No","Attached","¤5,000"
"2001","A11846689","C","3330","720 Bayshore Dr Unit#602","NAUTICAL TOWERS CONDO NAUTICAL TOWERS","","$329,900","","2","2","","","Condo","1971","0","","No","",""
"2001","A11682772","C","3600","1625 SE 10th Ave Unit#903","RUNAWAY BAY CONDO RUNAWAY BAY CONDO","","$329,900","","2","2","0","¤1,260","Condo","1975","1","","No","",""
"2001","F10388058","C","3280","401 SE 25th Ave Unit#402","Riviera Towers Riviera Towers","","$329,500","","1","1","0","685","Co-Op","1958","0","","Yes","",""
"2001","A11945048","C","3800","520 SE 5th Ave Unit#2213","LAS OLAS BY THE RIVER CON Las Olas By The River","","$329,500","","2","1","0","¤894","Condo","2001","1","","No","",""
"2001","F10455297","C","3160","3000 Riomar St Unit#105","LEISURE HOUSE LEISURE HOUSE","","$329,000","","1","1","0","640","Condo","1969","0","","No","",""
"2001","F10436439","C","3260","2555 NE 11th St Unit#503","Horizon House Horizon House","","$329,000","","1","1","0","940","Condo","1980","0","","No","",""
"2001","F10488078","C","3170","1920 S Ocean Dr Unit#609","ATLANTIC TOWERS CO-OP ATLANTIC TOWERS CO-OP","","$327,900","","1","1","0","805","Co-Op","1961","0","","No","",""
"2001","A11737180","C","3160","3020 NE 32 Avenue Unit#621","TIDES AT BRIDGESIDE SQUAR Tides at Bridgeside","","$325,000","","1","1","0","¤720","Condo","2002","1","","Yes","",""
"2001","F10431728","C","3160","3105 NE 28th St Unit#2B","J-MAR CONDO J-MAR CONDO","","$325,000","","2","2","0","870","Condo","1974","1","","Yes","",""
"2001","A11728784","C","3170","2420 SE 17th Cswy Unit#401C","VILLAGE AT HARBOR BEACH C The Village at Harbor Bea","","$325,000","","2","2","0","¤932","Condo","1967","0","","No","",""
"2001","F10500183","C","3260","2555 NE 11th St Unit#PH01","HORIZON HOUSE HORIZON HOUSE","","$325,000","","1","1","0","976","Condo","1980","0","","No","",""
"2001","A11652363","C","3260","1160 N Federal Hwy Unit#1222","EAST POINT TOWERS CONDO EAST POINT TOWERS","","$325,000","","2","2","0","¤1,344","Condo","1978","1","","Yes","",""
"2001","F10434723","C","3280","180 Isle Of Venice Dr Unit#432","The Oasis-Nurmi Isle The Oasis-Nurmi Isle","","$325,000","","1","1","0","760","Co-Op","1959","0","","Yes","",""
"2001","F10449086","C","3380","1455 Holly Heights Dr Unit#2","Fusion Gardens Fusion Gardens","","$325,000","","2","2","0","1,012","Condo","1987","0","","No","",""
"2001","F10512677","C","3460","1403 NW 2 ST Unit#1403","Tango Village Tango Village","","$325,000","","2","2","1","1,226","Townhouse","2008","1","","No","",""
"2001","F10483898","C","3470","1301 River Reach Dr Unit#507","River Reach River Reach","","$325,000","","1","1","1","900","Condo","1974","0","","Yes","",""
"2001","F10475890","C","3370","59 NE 20th Ct Unit#4H","Manor Grove Village 3 Manor Grove Village 3","","$324,900","","2","1","1","960","Townhouse","1972","0","","No","",""
"2001","A11724223","C","3180","9770 NW 10th St Unit#85","Westview Condo Eight Westview Condominium","","$320,000","","2","2","1","¤278,543","Townhouse","1986","0","","No","",""
"2001","A11710021","C","3370","136 NE 19th Ct Unit#105F","MANOR GROVE VILLAGE TWO C MANOR GROVE VILLAGE TWO C","","$320,000","","2","2","0","¤1,180","Condo","1971","0","","No","",""
"2001","B26026396","C","3380","1455 Holly Heights Drive Unit#2","FUSION GARDENS CONDO ","","$320,000","","2","2","0","1,012","Condo","1987","","No","No","Split Level","0"
"2001","A11996531","C","3460","202 NW 14th Ave Unit#C-1","SEMINOLE FOREST Tango Village Homeowners","","$320,000","","2","2","1","¤1,250","Townhouse","2007","1","","No","",""
"2001","A11936702","C","3460","844 NW 15th Ave","LINCOLN PARK THIRD ADD ","","$319,999","","3","1","0","¤625","Single","1953","0","No","No","Attached","¤5,000"
"2001","A11808953","C","3600","1625 SE 10th Ave Unit#804","RUNAWAY BAY CONDO RUNAWAY BAY CONDO","","$319,999","","2","2","0","¤1,020","Condo","1975","0","","No","",""
"2001","R11005456","C","3390","650 Tennis Club Unit#312","Tennis Club Lenglen Condo ","","$319,997","","3","3","0","1,342","Condo","1972","0","No","No","",""
"2001","B26036475","C","3470","1301 River Reach Drive Unit#111","RIVER REACH CONDOMINIUM V ","","$319,900","","2","2","0","1,250","Condo","1974","","No","No","","0"
"2001","A12013012","C","3600","1625 SE 10th Ave Unit#804","RUNAWAY BAY CONDO Runaway Bay Condo","","$319,900","","2","2","0","¤1,020","Condo","1975","0","","No","",""
"2001","F10530748","C","3170","1920 S Ocean Drive Unit#1504","Atlantic Towers Atlantic Towers","","$319,500","","1","1","0","0","Co-Op","1961","","No","No","",""
"2001","B26023619","C","3260","2900 NE 30th Street Unit#L2","LAUDERDALE TOWER CONDO ","","$319,000","","1","1","0","730","Condo","1964","","No","Yes","Substantially Remodeled","0"
"2001","F10502993","C","3370","3050 NE 16th Ave Unit#201","River Terrace River Terrace","","$319,000","","2","2","0","912","Condo","1972","0","","No","",""
