status,area,neighborhood,list_price,sale_price,beds,fbaths,hbaths,sqft,ptype,year_built,garage,pool,waterfront,lot_sqft,baths,age,ask_ppsf,sale_ppsf,discount,geo
Sold,3270,Victoria Park,1750000.0,1674000.0,4,3,0.0,1962.0,Single Family,1946.0,1.0,True,False,,3.0,80.0,891.946992864424,853.2110091743119,0.04342857142857143,Victoria Park
Sold,3270,Victoria Park,1750000.0,1645000.0,4,4,,2505.0,Single Family,2025.0,2.0,True,False,5062.0,4.0,1.0,698.6027944111777,656.6866267465069,0.06,Victoria Park
Sold,3280,Palms On Venice,1750000.0,1710000.0,3,3,1.0,2128.0,Condo,2016.0,2.0,False,True,,3.5,10.0,822.3684210526316,803.5714285714286,0.022857142857142857,AREA_3280
Sold,3280,Colee Hammock,1750000.0,1600000.0,4,3,0.0,2186.0,Single Family,1928.0,0.0,False,False,5663.0,3.0,98.0,800.5489478499543,731.9304666056724,0.08571428571428572,Colee Hammock
Sold,3280,Colee Hammock,1750000.0,1610000.0,3,3,0.0,2056.0,Single Family,1918.0,0.0,True,False,5750.0,3.0,108.0,851.1673151750973,783.0739299610894,0.08,Colee Hammock
Sold,3370,Middle River Manor,1750000.0,1660000.0,4,3,1.0,2400.0,Single Family,2023.0,0.0,True,True,7003.0,3.5,3.0,729.1666666666666,691.6666666666666,0.05142857142857143,Middle River Manor
Sold,3470,Riverside,1750000.0,1750000.0,4,4,0.0,2714.0,Single Family,2022.0,1.0,True,False,6547.0,4.0,4.0,644.8047162859249,644.8047162859249,0.0,Riverside
Sold,3480,Citrus Isles,1750000.0,1650000.0,6,4,0.0,3123.0,Single Family,1990.0,1.0,False,True,8101.0,4.0,36.0,560.3586295228946,528.3381364073007,0.05714285714285714,AREA_3480
Sold,3270,Victoria Park,1749000.0,1675000.0,4,4,,2505.0,Single Family,2025.0,2.0,True,False,5062.0,4.0,1.0,698.2035928143713,668.6626746506986,0.04230989136649514,Victoria Park
Sold,3270,Victoria Park,1749000.0,1600000.0,3,2,2.0,3074.0,Townhouse,2023.0,2.0,False,False,,3.0,3.0,568.9655172413793,520.4944697462589,0.0851915380217267,Victoria Park
Sold,3800,Las Olas,1749000.0,1600000.0,2,3,0.0,1867.0,Condo,2020.0,2.0,False,True,,3.0,6.0,936.7970005356186,856.9898232458489,0.0851915380217267,Las Olas
Sold,3270,Halls,1745000.0,1625000.0,4,3,0.0,2258.0,Single Family,1940.0,2.0,True,False,7800.0,3.0,86.0,772.8077945084145,719.6634189548273,0.06876790830945559,Halls
Sold,3600,Rio Vista,1745000.0,1525000.0,3,3,0.0,2582.0,Single Family,1974.0,1.0,True,False,6000.0,3.0,52.0,675.8326878388846,590.6274206041828,0.12607449856733524,Rio Vista
Sold,3170,Harbor Beach,1738000.0,1580000.0,3,3,1.0,3087.0,Single Family,1954.0,0.0,True,False,13654.0,3.5,72.0,563.0061548428895,511.82377712989955,0.09090909090909091,Harbor Beach
Sold,3280,Venetian Landing,1729900.0,1665000.0,4,3,1.0,3540.0,Townhouse,2004.0,2.0,False,True,,3.5,22.0,488.6723163841808,470.33898305084745,0.03751661945777213,AREA_3280
Sold,3170,Harbor Beach,1725000.0,1650000.0,3,3,0.0,1997.0,Single Family,1964.0,2.0,True,False,14195.0,3.0,62.0,863.7956935403105,826.2393590385578,0.043478260869565216,Harbor Beach
Sold,3260,Coral Ridge Galt,1725000.0,1550000.0,4,4,0.0,3020.0,Single Family,1957.0,,True,False,10285.0,4.0,69.0,571.1920529801324,513.2450331125827,0.10144927536231885,Coral Ridge Galt
Sold,3260,Coral Ridge Galt,1725000.0,1620000.0,3,2,0.0,1697.0,Single Family,1954.0,1.0,True,True,9059.0,2.0,72.0,1016.4997053624043,954.6258102533883,0.06086956521739131,Coral Ridge Galt
Sold,3270,Las Olas,1725000.0,1700000.0,4,3,1.0,3301.0,Single Family,1939.0,2.0,True,False,12366.0,3.5,87.0,522.5689185095425,514.9954559224477,0.014492753623188406,Las Olas
Sold,3280,Las Olas,1725000.0,1650000.0,3,3,1.0,2635.0,Condo,2005.0,2.0,False,True,,3.5,21.0,654.6489563567362,626.1859582542694,0.043478260869565216,Las Olas
Sold,3370,Sunset Manors,1725000.0,1585000.0,3,2,0.0,1984.0,Single Family,2017.0,2.0,True,False,10261.0,2.0,9.0,869.4556451612904,798.891129032258,0.08115942028985507,Sunset Manors
Sold,3800,Las Olas,1725000.0,1600000.0,2,2,1.0,2141.0,Condo,2004.0,1.0,False,True,,2.5,22.0,805.6982718355908,747.3143390938814,0.07246376811594203,Las Olas
Sold,3260,North Bal Harbour,1719000.0,1665000.0,4,3,1.0,3343.0,Single Family,1959.0,1.0,True,True,9154.0,3.5,67.0,514.2087944959617,498.05563864792106,0.031413612565445025,AREA_3260
Sold,3160,Lauderdale Beach Ext,1700000.0,1650000.0,4,3,0.0,2184.0,Single Family,1955.0,1.0,True,False,8801.0,3.0,71.0,778.3882783882784,755.4945054945055,0.029411764705882353,Lauderdale Beach Ext
Sold,3160,Lauderdale Beach,1700000.0,1400000.0,3,2,0.0,1700.0,Single Family,1951.0,0.0,False,False,,2.0,75.0,1000.0,823.5294117647059,0.17647058823529413,Lauderdale Beach
Sold,3160,Wave On Bayshore,1700000.0,1525000.0,3,2,1.0,2104.0,Condo,2020.0,2.0,False,False,,2.5,6.0,807.9847908745247,724.8098859315589,0.10294117647058823,AREA_3160
Sold,3260,Fee Simple Townhome,1700000.0,1620000.0,4,4,2.0,3736.0,Townhouse,2006.0,2.0,False,False,,5.0,20.0,455.0321199143469,433.6188436830835,0.047058823529411764,AREA_3260
Sold,3270,Victoria Park,1700000.0,1760000.0,4,3,1.0,3236.0,Single Family,2005.0,2.0,True,False,6500.0,3.5,21.0,525.3399258343634,543.8813349814586,-0.03529411764705882,Victoria Park
Sold,3380,Progresso,1700000.0,1680000.0,4,3,1.0,2621.0,Single Family,2013.0,2.0,True,False,6753.0,3.5,13.0,648.6074017550553,640.97672644029,0.011764705882352941,Progresso
Sold,3470,South New River Isles,1700000.0,1658000.0,3,2,0.0,1728.0,Single Family,1954.0,1.0,False,True,6890.0,2.0,72.0,983.7962962962963,959.4907407407408,0.024705882352941175,South New River Isles
Sold,3800,Las Olas,1700000.0,1450000.0,2,2,1.0,1869.0,Condo,2005.0,1.0,False,True,,2.5,21.0,909.5773140716962,775.8159443552702,0.14705882352941177,Las Olas
Sold,3800,Placidena First,1700000.0,1500000.0,3,2,0.0,3681.0,Single Family,1929.0,2.0,False,True,37406.0,2.0,97.0,461.83102417821243,407.49796251018745,0.11764705882352941,AREA_3800
Sold,3260,Coral Ridge,1699999.0,1595000.0,3,3,1.0,3505.0,Townhouse,2008.0,2.0,False,False,,3.5,18.0,485.02111269614835,455.0641940085592,0.061764153978914105,Coral Ridge
Sold,3800,Las Olas,1699999.0,1600000.0,2,2,1.0,1869.0,Condo,2004.0,1.0,False,True,,2.5,22.0,909.5767790262172,856.0727661851257,0.05882297577822104,Las Olas
Sold,3170,Townhouses Harbor Beac,1699000.0,1600000.0,3,2,1.0,1750.0,Townhouse,1979.0,0.0,False,True,,2.5,47.0,970.8571428571429,914.2857142857143,0.05826957033549147,AREA_3170
Sold,3280,Idlewyld,1699000.0,1650000.0,4,3,0.0,2306.0,Single Family,1940.0,1.0,True,False,7500.0,3.0,86.0,736.7736339982654,715.5247181266262,0.028840494408475574,Idlewyld
Sold,3270,Isles Enclave,1698000.0,1605000.0,3,4,0.0,3548.0,Townhouse,2006.0,2.0,False,False,,4.0,20.0,478.5794813979707,452.36753100338217,0.054770318021201414,AREA_3270
Sold,3170,Birch Pointe,1695000.0,1500000.0,3,3,1.0,3305.0,Condo,1996.0,2.0,False,True,0.0,3.5,30.0,512.8593040847201,453.857791225416,0.11504424778761062,AREA_3170
Sold,3170,Harbour Heights,1695000.0,1500000.0,4,3,0.0,2253.0,Single Family,1966.0,2.0,True,False,9641.0,3.0,60.0,752.3302263648469,665.7789613848203,0.11504424778761062,Harbour Heights
Sold,3260,Bal Harbour,1695000.0,1425000.0,3,2,0.0,1554.0,Single Family,1961.0,1.0,True,True,9377.0,2.0,65.0,1090.7335907335907,916.988416988417,0.1592920353982301,AREA_3260
Sold,3260,North Bal Harbour,1695000.0,1550000.0,3,2,1.0,1956.0,Single Family,1959.0,0.0,True,True,8908.0,2.5,67.0,866.5644171779142,792.4335378323109,0.0855457227138643,AREA_3260
Sold,3270,Stranahans Four Corners Townhouse,1695000.0,1600000.0,4,4,1.0,3240.0,Townhouse,2017.0,2.0,False,False,,4.5,9.0,523.1481481481482,493.82716049382714,0.05604719764011799,AREA_3270
Sold,3280,Las Olas,1695000.0,1590000.0,2,2,1.0,2110.0,Condo,2005.0,2.0,False,True,,2.5,21.0,803.3175355450237,753.5545023696683,0.061946902654867256,Las Olas
Sold,3280,Las Olas,1695000.0,1185000.0,3,3,0.0,2635.0,Condo,2005.0,3.0,False,True,,3.0,21.0,643.2637571157495,449.7153700189753,0.3008849557522124,Las Olas
Sold,3370,Edgewater Estates,1695000.0,1620000.0,3,2,0.0,1988.0,Single Family,1987.0,2.0,True,True,7623.0,2.0,39.0,852.6156941649899,814.8893360160965,0.04424778761061947,Edgewater Estates
Sold,3370,Coral Point,1695000.0,1320000.0,3,3,0.0,2292.0,Single Family,2000.0,2.0,True,True,7002.0,3.0,26.0,739.5287958115183,575.9162303664922,0.22123893805309736,Coral Point
Sold,3380,North Ridge,1695000.0,1650000.0,3,4,0.0,2517.0,Single Family,1955.0,2.0,True,True,7364.0,4.0,71.0,673.4207389749702,655.5423122765196,0.02654867256637168,AREA_3380
Sold,3600,Rio Vista,1695000.0,1550000.0,3,2,0.0,1669.0,Single Family,1946.0,1.0,True,False,5500.0,2.0,80.0,1015.5781905332534,928.6998202516477,0.0855457227138643,Rio Vista
Sold,3800,Las Olas,1695000.0,1600000.0,2,3,0.0,1867.0,Condo,2020.0,1.0,False,True,,3.0,6.0,907.8735940010712,856.9898232458489,0.05604719764011799,Las Olas
Sold,3280,Idlewyld,1694000.0,1478000.0,3,2,1.0,2446.0,Single Family,1985.0,0.0,True,False,5250.0,2.5,41.0,692.5592804578904,604.2518397383483,0.12750885478158205,Idlewyld
Sold,3170,Harborage Place,1690000.0,1600000.0,3,3,1.0,3368.0,Condo,1998.0,2.0,False,True,,3.5,28.0,501.7814726840855,475.05938242280286,0.05325443786982249,AREA_3170
Sold,3270,Holmberg Mc Kees,1690000.0,1653500.0,4,3,0.0,2420.0,Single Family,1941.0,0.0,True,False,8100.0,3.0,85.0,698.3471074380166,683.2644628099174,0.021597633136094675,Holmberg Mc Kees
Sold,3280,Las Olas,1690000.0,1500000.0,2,2,0.0,1630.0,Condo,2005.0,1.0,False,True,,2.0,21.0,1036.8098159509202,920.2453987730062,0.11242603550295859,Las Olas
Sold,3600,Rio Vista,1690000.0,1535000.0,3,2,0.0,1450.0,Single Family,1951.0,0.0,True,False,6250.0,2.0,75.0,1165.5172413793102,1058.6206896551723,0.09171597633136094,Rio Vista
Sold,3270,Victoria Courts,1689999.0,1635000.0,4,4,0.0,2126.0,Single Family,1957.0,0.0,False,False,5577.0,4.0,69.0,794.9195672624647,769.0498588899342,0.0325438062389386,AREA_3270
Sold,3170,Selene Oceanfront Residen,1689000.0,1450000.0,2,2,1.0,1707.0,Condo,2025.0,1.0,False,False,,2.5,1.0,989.4551845342706,849.4434680726421,0.1415038484310243,Selene Oceanfront Residen
Sold,3260,Coral Ridge,1685000.0,1400000.0,3,4,0.0,2400.0,Single Family,1952.0,0.0,True,False,15049.0,4.0,74.0,702.0833333333334,583.3333333333334,0.16913946587537093,Coral Ridge
Sold,3270,Victoria Park,1685000.0,1600000.0,3,3,2.0,3708.0,Single Family,1998.0,0.0,True,False,6750.0,4.0,28.0,454.42286947141315,431.4994606256742,0.050445103857566766,Victoria Park
Sold,3160,Selene Oceanfront Residenc Selene Residences,1675000.0,1625000.0,2,2,1.0,1707.0,Condo,2025.0,1.0,False,False,0.0,2.5,1.0,981.253661394259,951.9625073227885,0.029850746268656716,AREA_3160
Sold,3170,Harbor Beach,1675000.0,1635000.0,3,2,0.0,2106.0,Single Family,1952.0,2.0,True,False,16180.0,2.0,74.0,795.346628679962,776.3532763532763,0.023880597014925373,Harbor Beach
Sold,3170,Point Americas Ii,1675000.0,1600000.0,2,2,0.0,2005.0,Condo,1971.0,1.0,False,True,,2.0,55.0,835.4114713216958,798.0049875311721,0.04477611940298507,AREA_3170
Sold,3260,Coral Ridge,1675000.0,1530000.0,4,3,1.0,2552.0,Single Family,1949.0,2.0,True,False,11946.0,3.5,77.0,656.3479623824452,599.5297805642633,0.08656716417910448,Coral Ridge
Sold,3260,Coral Ridge,1675000.0,1575000.0,4,3,1.0,2207.0,Single Family,1955.0,2.0,True,False,10000.0,3.5,71.0,758.9487992750339,713.6384231989125,0.05970149253731343,Coral Ridge
Sold,3270,Victoria Park,1675000.0,1635000.0,3,3,1.0,2512.0,Townhouse,2025.0,1.0,False,False,,3.5,1.0,666.7993630573249,650.875796178344,0.023880597014925373,Victoria Park
Sold,3270,Victoria Park,1675000.0,1650000.0,3,3,1.0,2512.0,Townhouse,2025.0,1.0,False,False,,3.5,1.0,666.7993630573249,656.8471337579617,0.014925373134328358,Victoria Park
Sold,3280,Palms On Venice,1675000.0,1650000.0,3,3,1.0,2053.0,Condo,2017.0,2.0,False,True,,3.5,9.0,815.8792011690209,803.7018996590356,0.014925373134328358,AREA_3280
Sold,3280,Aria,1675000.0,1675000.0,3,4,1.0,3246.0,Condo,2006.0,2.0,False,True,,4.5,20.0,516.0197165742452,516.0197165742452,0.0,AREA_3280
Sold,3600,Rio Vista,1675000.0,1600000.0,3,2,0.0,1950.0,Single Family,1957.0,1.0,True,False,5874.0,2.0,69.0,858.974358974359,820.5128205128206,0.04477611940298507,Rio Vista
Sold,3600,Portside Yacht Club,1669999.0,1500000.0,2,2,1.0,2226.0,Townhouse,1981.0,1.0,False,True,,2.5,45.0,750.2241689128482,673.8544474393531,0.10179586933884392,AREA_3600
Sold,3600,Rio Vista,1669000.0,1450000.0,3,3,0.0,2208.0,Single Family,1939.0,0.0,True,False,6001.0,3.0,87.0,755.8876811594203,656.7028985507246,0.13121629718394248,Rio Vista
Sold,3270,Las Olas,1655000.0,1570000.0,3,3,1.0,2316.0,Townhouse,2025.0,1.0,False,False,,3.5,1.0,714.594127806563,677.8929188255613,0.0513595166163142,Las Olas
Sold,3112,Dolphin Isles,1650000.0,1595000.0,3,3,0.0,2145.0,Single Family,1962.0,2.0,False,False,9344.0,3.0,64.0,769.2307692307693,743.5897435897435,0.03333333333333333,AREA_3112
Sold,3160,Las Olas,1650000.0,1536179.0,2,2,0.0,1905.0,Condo,2007.0,1.0,False,True,,2.0,19.0,866.1417322834645,806.3931758530184,0.06898242424242425,Las Olas
Sold,3160,Marbella Townhomes,1650000.0,1500000.0,3,3,1.0,2706.0,Townhouse,2007.0,2.0,False,False,,3.5,19.0,609.7560975609756,554.3237250554324,0.09090909090909091,AREA_3160
Sold,3260,Coral Ridge Galt,1650000.0,1400000.0,4,2,0.0,2162.0,Single Family,1955.0,2.0,True,False,9743.0,2.0,71.0,763.1822386679,647.5485661424607,0.15151515151515152,Coral Ridge Galt
Sold,3260,Coral Ridge,1650000.0,1575000.0,3,3,1.0,2856.0,Townhouse,2005.0,2.0,False,True,,3.5,21.0,577.7310924369748,551.4705882352941,0.045454545454545456,Coral Ridge
Sold,3260,Old Coral Ridge,1650000.0,1612000.0,4,3,0.0,1956.0,Single Family,1953.0,0.0,True,False,10003.0,3.0,73.0,843.5582822085889,824.1308793456033,0.02303030303030303,AREA_3260
Sold,3270,Holmberg Mc Kees,1650000.0,1630000.0,3,3,0.0,1968.0,Single Family,1940.0,0.0,True,False,8100.0,3.0,86.0,838.4146341463414,828.2520325203252,0.012121212121212121,Holmberg Mc Kees
Sold,3280,Watergarden,1650000.0,1550000.0,2,2,1.0,1919.0,Condo,2004.0,2.0,False,True,,2.5,22.0,859.8228243877019,807.7123501823867,0.06060606060606061,Watergarden
Sold,3280,Colee Hammock,1650000.0,1650000.0,5,4,0.0,3066.0,Single Family,2021.0,2.0,False,False,3227.0,4.0,5.0,538.160469667319,538.160469667319,0.0,Colee Hammock
Sold,3280,Palms On Venice,1650000.0,1650000.0,3,3,1.0,2128.0,Condo,2016.0,2.0,False,True,,3.5,10.0,775.375939849624,775.375939849624,0.0,AREA_3280
Sold,3480,South New River Isles,1650000.0,1500000.0,3,3,0.0,2044.0,Single Family,1957.0,1.0,True,True,6890.0,3.0,69.0,807.2407045009785,733.8551859099804,0.09090909090909091,South New River Isles
Sold,3600,Hemingway Landing,1650000.0,1525000.0,3,3,1.0,2107.0,Condo,2009.0,2.0,False,True,0.0,3.5,17.0,783.1039392501186,723.7778832463218,0.07575757575757576,AREA_3600
Sold,3800,Las Olas,1650000.0,1625000.0,3,2,1.0,2395.0,Condo,2020.0,2.0,False,False,,2.5,6.0,688.9352818371608,678.4968684759916,0.015151515151515152,Las Olas
Sold,3270,Hundred North,1649000.0,1649000.0,3,3,1.0,2667.0,Townhouse,2024.0,2.0,False,False,,3.5,2.0,618.2977127859018,618.2977127859018,0.0,AREA_3270
Sold,3460,South New River Isles,1649000.0,1570000.0,3,2,0.0,1642.0,Single Family,1956.0,1.0,True,True,6890.0,2.0,70.0,1004.2630937880633,956.1510353227771,0.04790782292298363,South New River Isles
Sold,3480,Oaks,1649000.0,1649000.0,4,4,1.0,3500.0,Townhouse,2023.0,2.0,False,False,,4.5,3.0,471.14285714285717,471.14285714285717,0.0,AREA_3480
Sold,3480,Oaks,1649000.0,1625000.0,4,4,1.0,3500.0,Townhouse,2023.0,2.0,False,False,,4.5,3.0,471.14285714285717,464.2857142857143,0.014554275318374773,AREA_3480
Sold,3600,Portside Yacht Club,1649000.0,1350000.0,2,2,1.0,2226.0,Townhouse,1981.0,1.0,False,True,,2.5,45.0,740.7906558849955,606.4690026954178,0.18132201334141904,AREA_3600
Sold,3170,Harbor Beach,1640000.0,1640000.0,3,2,0.0,2070.0,Single Family,1956.0,2.0,True,True,13922.0,2.0,70.0,792.2705314009662,792.2705314009662,0.0,Harbor Beach
Sold,3270,Hundred North,1629000.0,1600000.0,3,3,1.0,2639.0,Townhouse,2024.0,2.0,False,False,,3.5,2.0,617.2792724516862,606.2902614626753,0.01780233271945979,AREA_3270
Sold,3270,Victoria Park,1625000.0,1600000.0,3,3,1.0,2484.0,Townhouse,2025.0,1.0,False,False,,3.5,1.0,654.1867954911434,644.122383252818,0.015384615384615385,Victoria Park
Sold,3270,Progresso,1625000.0,1600000.0,3,3,1.0,2484.0,Townhouse,2025.0,1.0,False,False,,3.5,1.0,654.1867954911434,644.122383252818,0.015384615384615385,Progresso
Sold,,Colee Hammock,1600000.0,1300000.0,3,3,0.0,2048.0,Single Family,1941.0,,False,False,6750.0,3.0,85.0,781.25,634.765625,0.1875,Colee Hammock
Sold,3260,Coral Ridge Galt,1600000.0,1500000.0,3,3,0.0,3122.0,Single Family,1960.0,2.0,True,False,11469.0,3.0,66.0,512.4919923126201,480.46124279308134,0.0625,Coral Ridge Galt
Sold,3270,Victoria Park,1600000.0,1400000.0,5,4,1.0,2612.0,Single Family,2007.0,2.0,True,False,7800.0,4.5,19.0,612.5574272588055,535.9877488514549,0.125,Victoria Park
Sold,3280,Reflections Las Olas,1600000.0,1500000.0,3,3,1.0,2420.0,Townhouse,2000.0,2.0,False,True,,3.5,26.0,661.1570247933885,619.8347107438017,0.0625,AREA_3280
Sold,3280,Idlewyld,1600000.0,1500000.0,3,2,,2159.0,Single Family,1924.0,2.0,False,False,9000.0,2.0,102.0,741.0838351088466,694.7660954145438,0.0625,Idlewyld
Sold,3380,Townhomes,1600000.0,1475000.0,4,4,0.0,2850.0,Townhouse,2024.0,2.0,False,False,,4.0,2.0,561.4035087719299,517.5438596491229,0.078125,AREA_3380
Sold,3600,Lauderdale Harbors,1600000.0,1730000.0,2,2,0.0,1591.0,Single Family,1952.0,0.0,False,True,9088.0,2.0,74.0,1005.6568196103079,1087.3664362036454,-0.08125,Lauderdale Harbors
Sold,3280,Colee Hammock,1599900.0,1455000.0,3,2,1.0,2107.0,Single Family,1941.0,0.0,True,False,6000.0,2.5,85.0,759.3260560037969,690.5552918841955,0.09056816051003187,Colee Hammock
Sold,3600,Rio Vista,1599900.0,1500000.0,3,2,0.0,2590.0,Single Family,1945.0,1.0,False,False,9375.0,2.0,81.0,617.7220077220077,579.1505791505791,0.06244140258766173,Rio Vista
Sold,3160,Le Club,1599000.0,1450000.0,3,3,1.0,2630.0,Condo,2002.0,2.0,False,True,,3.5,24.0,607.9847908745247,551.3307984790874,0.09318323952470293,AREA_3160
Sold,3260,Coral Ridge,1599000.0,1450000.0,3,2,0.0,2069.0,Single Family,1951.0,2.0,True,False,12000.0,2.0,75.0,772.8371193813437,700.8216529724505,0.09318323952470293,Coral Ridge
Sold,3260,Corinthian On Intraco Corinthian,1599000.0,1376000.0,2,2,1.0,3305.0,Condo,1974.0,2.0,False,True,,2.5,52.0,483.8124054462935,416.33888048411495,0.13946216385240776,AREA_3260
Sold,3260,Coral Ridge,1599000.0,1515000.0,4,2,0.0,2492.0,Single Family,1947.0,0.0,True,False,11821.0,2.0,79.0,641.653290529695,607.9454253611557,0.0525328330206379,Coral Ridge
Sold,3270,Victoria Park,1599000.0,1500000.0,3,2,1.0,2669.0,Townhouse,2002.0,2.0,False,False,,2.5,24.0,599.1007868115399,562.0082427875609,0.06191369606003752,Victoria Park
Sold,3270,Victoria Park,1599000.0,1500000.0,4,3,1.0,2682.0,Townhouse,2002.0,2.0,False,False,,3.5,24.0,596.1968680089485,559.2841163310962,0.06191369606003752,Victoria Park
Sold,3370,Coral Point,1599000.0,1495000.0,4,2,0.0,1874.0,Single Family,1968.0,,True,True,7002.0,2.0,58.0,853.2550693703308,797.7588046958377,0.06504065040650407,Coral Point
Sold,3470,Tarpon River,1599000.0,1200000.0,3,4,0.0,2888.0,Townhouse,2019.0,2.0,False,False,,4.0,7.0,553.6703601108034,415.5124653739612,0.24953095684803,Tarpon River
Sold,3800,Las Olas,1599000.0,1599000.0,3,2,1.0,2395.0,Condo,2020.0,2.0,False,False,,2.5,6.0,667.6409185803758,667.6409185803758,0.0,Las Olas
Sold,3280,Palms On Venice,1597000.0,1550000.0,3,3,1.0,2052.0,Condo,2016.0,2.0,False,True,,3.5,10.0,778.2651072124756,755.3606237816764,0.029430181590482152,AREA_3280
Sold,,Las Olas,1595000.0,1350000.0,2,2,1.0,2110.0,Condo,2005.0,2.0,False,True,0.0,2.5,21.0,755.9241706161138,639.8104265402843,0.1536050156739812,Las Olas
Sold,3160,Americas On Park,1595000.0,1500000.0,4,3,1.0,3040.0,Condo,1976.0,1.0,False,True,,3.5,50.0,524.671052631579,493.42105263157896,0.05956112852664577,AREA_3160
Sold,3170,Paramount,1595000.0,1450000.0,2,2,0.0,1667.0,Condo,2017.0,2.0,False,True,,2.0,9.0,956.8086382723455,869.8260347930413,0.09090909090909091,Paramount
Sold,3170,Point Americas,1595000.0,1520000.0,2,2,,2003.0,Condo,1971.0,1.0,False,True,,2.0,55.0,796.3055416874688,758.8617074388418,0.047021943573667714,Point Americas
Sold,3170,Point Americas,1595000.0,1545000.0,2,2,0.0,1641.0,Condo,1971.0,1.0,False,True,,2.0,55.0,971.9683120048751,941.4990859232175,0.03134796238244514,Point Americas
Sold,3260,Aquarius,1595000.0,1595000.0,3,3,1.0,2077.0,Condo,2016.0,2.0,False,True,,3.5,10.0,767.9345209436688,767.9345209436688,0.0,AREA_3260
Sold,3270,Hundred North,1595000.0,1570000.0,3,3,1.0,2639.0,Townhouse,2024.0,2.0,False,False,,3.5,2.0,604.3956043956044,594.9223190602501,0.01567398119122257,AREA_3270
Sold,3270,Progresso,1595000.0,1575000.0,4,3,1.0,2316.0,Townhouse,2023.0,1.0,False,False,,3.5,3.0,688.6873920552677,680.0518134715026,0.012539184952978056,Progresso
Sold,3280,Hendricks Isles,1595000.0,1555000.0,3,2,1.0,2162.0,Townhouse,1999.0,2.0,False,True,,2.5,27.0,737.7428307123034,719.2414431082332,0.025078369905956112,AREA_3280
Sold,3280,Las Olas,1595000.0,1495000.0,2,2,1.0,2110.0,Condo,2005.0,1.0,False,True,,2.5,21.0,755.9241706161138,708.5308056872038,0.06269592476489028,Las Olas
Sold,3370,Middle River Manor,1595000.0,1620000.0,3,3,0.0,1882.0,Single Family,1955.0,1.0,True,True,7000.0,3.0,71.0,847.5026567481402,860.7863974495218,-0.01567398119122257,Middle River Manor
Sold,3600,Rio South Residences,1595000.0,1540000.0,4,4,0.0,2832.0,Townhouse,2025.0,1.0,False,False,,4.0,1.0,563.2062146892655,543.7853107344632,0.034482758620689655,AREA_3600
Sold,3800,Las Olas,1595000.0,1595000.0,3,2,1.0,2395.0,Condo,2020.0,2.0,False,False,,2.5,6.0,665.9707724425888,665.9707724425888,0.0,Las Olas
Sold,3260,Bal Harbour St,1590000.0,1562000.0,3,2,1.0,2691.0,Single Family,1961.0,2.0,True,False,7500.0,2.5,65.0,590.8584169453735,580.4533630620588,0.01761006289308176,AREA_3260
